"full.date","ID","Total_hits","Diff_logger","Rhodo","Logstump","cover","Bamboo","Distance","Distance20","Act_time","Activity","Activity20","Moon","Sex","season","season.n","datalog","trap"
2012-02-13,"M393",2,1,0,0.3948452902226,0,0,0,20,204.05,0,0.098015192354815,70.1,"F","NBS",6,10,0.5
2012-02-13,"M420",3,2,0,0.910828741665857,0,0,36.1386219991853,56.1386219991853,1358.43333333333,0.0266031619752057,0.0413260044653292,70.1,"M","NBS",6,10,0.5
2012-02-13,"M422",4,2,0,0.848277484288038,0,0,16.5529453572468,56.5529453572468,341.266666666667,0.0485044306229152,0.165714823277731,70.1,"F","NBS",6,10,0.5
2012-02-13,"M424",1,1,0,0.992799530984159,0,0,0,0,0,0,0,70.1,"M","NBS",6,10,0.5
2012-02-13,"M425",1,1,0,0.80129977131391,0,0,0,0,0,0,0,70.1,"M","NBS",6,10,0.5
2012-02-13,"M428",7,2,0,1.03173278758419,0,0,16.5529453572468,96.5529453572468,500.766666666667,0.0330552060651937,0.192810248333715,70.1,"F","NBS",6,10,0.5
2012-02-13,"M430",3,1,0,0.3948452902226,0,0,0,40,199.233333333333,0,0.200769616864648,70.1,"M","NBS",6,10,0.5
2012-02-13,"M431",5,2,0,5.44450794315694,0,0,30.4138126514911,90.4138126514911,508.733333333333,0.0597834084356397,0.17772339008942,70.1,"M","NBS",6,10,0.5
2012-02-13,"M433",4,3,0,3.34199179149022,0,0,81.4237797452327,101.423779745233,285.283333333333,0.285413728148271,0.355519470977038,70.1,"M","NBS",6,10,0.5
2012-02-13,"M450",1,1,1,0,1,0,0,0,0,0,0,70.1,"F","NBS",6,10,0.5
2012-02-13,"M455",3,2,0,0.865133024537326,0,0,30.886890422961,50.886890422961,577.383333333333,0.0534945999300771,0.0881336323464382,70.1,"M","NBS",6,10,0.5
2012-02-13,"M456",1,1,0,0.3948452902226,0,0,0,0,0,0,0,70.1,"M","NBS",6,10,0.5
2012-02-13,"M459",1,1,0,2.99122827354906,0,0,0,0,0,0,0,70.1,"M","NBS",6,10,0.5
2012-02-13,"M463",2,1,0,0.591440059673424,0,0,0,20,104.55,0,0.191296030607365,70.1,"M","NBS",6,10,0.5
2012-02-13,"M472",2,2,1,0,1,0,17.2046505340853,17.2046505340853,336.116666666667,0.0511865439601882,0.0511865439601882,70.1,"F","NBS",6,10,0.5
2012-02-13,"M484",1,1,1,0,1,0,0,0,0,0,0,70.1,"F","NBS",6,10,0.5
2012-02-13,"M489",1,1,0,2.99122827354906,0,0,0,0,0,0,0,70.1,"M","NBS",6,10,0.5
2012-02-13,"M496",2,2,0,6.55743504620013,0,0,30.4138126514911,30.4138126514911,386.2,0.078751456891484,0.078751456891484,70.1,"M","NBS",6,10,0.5
2012-02-14,"M341",2,2,0,0.885340965495734,0,0,25.4950975679639,25.4950975679639,178.283333333333,0.143003258303995,0.143003258303995,58.9,"M","NBS",6,10,0.5
2012-02-14,"M347",5,3,1,0.00657812084389824,1,0,27.3195245431821,67.3195245431821,420.783333333333,0.0649253959912435,0.159986195294131,58.9,"M","NBS",6,10,0.5
2012-02-14,"M352",2,2,0,1.09319633108578,0,0,8.60232526704263,8.60232526704263,225.283333333333,0.0381844725917406,0.0381844725917406,58.9,"M","NBS",6,10,0.5
2012-02-14,"M354",2,2,1,0,1,0,19.2353840616713,19.2353840616713,222.016666666667,0.0866393696944884,0.0866393696944884,58.9,"M","NBS",6,10,0.5
2012-02-14,"M356",1,1,1,0.620000293305853,1,0,0,0,0,0,0,58.9,"M","NBS",6,10,0.5
2012-02-14,"M361",1,1,0,0.72097185584066,0,0,0,0,0,0,0,58.9,"F","NBS",6,10,0.5
2012-02-14,"M362",1,1,1,0.359074201610383,1,0,0,0,0,0,0,58.9,"F","NBS",6,10,0.5
2012-02-14,"M368",1,1,0,0.422250190234233,0,0,0,0,0,0,0,58.9,"M","NBS",6,10,0.5
2012-02-14,"M371",1,1,1,0,1,0,0,0,0,0,0,58.9,"M","NBS",6,10,0.5
2012-02-14,"M380",1,1,0,0.859522378644857,0,0,0,0,0,0,0,58.9,"F","NBS",6,10,0.5
2012-02-14,"M383",1,1,0,0.256728573048662,0,0,0,0,0,0,0,58.9,"F","NBS",6,10,0.5
2012-02-14,"M390",4,2,0.75,1.02304035790649,0.75,0,25.4950975679639,65.4950975679639,231.383333333333,0.110185540162633,0.283058838441103,58.9,"M","NBS",6,10,0.5
2012-02-14,"M393",2,2,0.5,0.1974226451113,0.5,0,32,32,172.983333333333,0.184988919934483,0.184988919934483,58.9,"F","NBS",6,10,0.5
2012-02-14,"M394",1,1,1,0,1,0,0,0,0,0,0,58.9,"F","NBS",6,10,0.5
2012-02-14,"M407",4,3,0,0.579388733966828,0,0,54.0378377568352,74.0378377568352,228.15,0.236852236497196,0.32451386262036,58.9,"M","NBS",6,10,0.5
2012-02-14,"M416",1,1,1,0.281296866928029,1,0,0,0,0,0,0,58.9,"M","NBS",6,10,0.5
2012-02-14,"M417",1,1,0,1.5305634678321,0,0,0,0,0,0,0,58.9,"M","NBS",6,10,0.5
2012-02-14,"M420",1,1,1,0,1,0,0,0,0,0,0,58.9,"M","NBS",6,10,0.5
2012-02-14,"M422",4,3,0.5,0.92383671299469,0.5,0,26.8113883008419,46.8113883008419,110.083333333333,0.243555381990994,0.425235927032629,58.9,"F","NBS",6,10,0.5
2012-02-14,"M424",4,2,0,0.378472757650156,0.75,0.75,10,50,246.05,0.0406421459053038,0.203210729526519,58.9,"M","NBS",6,10,0.5
2012-02-14,"M425",1,1,0,0,1,1,0,0,0,0,0,58.9,"M","NBS",6,10,0.5
2012-02-14,"M427",5,1,0,3.02196369055497,0,0,0,80,212.666666666667,0,0.376175548589342,58.9,"M","NBS",6,10,0.5
2012-02-14,"M428",2,2,0,1.1122949656445,0,0,21.2132034355964,21.2132034355964,17.5333333333333,1.20987852294276,1.20987852294276,58.9,"F","NBS",6,10,0.5
2012-02-14,"M430",3,2,0,0.306655667525134,0,0,12,32,265.116666666667,0.0452630917206261,0.12070157792167,58.9,"M","NBS",6,10,0.5
2012-02-14,"M431",4,3,0,1.07108646899947,0.25,0.25,61.1559151013479,81.1559151013479,621.816666666667,0.098350395509954,0.130514216571896,58.9,"M","NBS",6,10,0.5
2012-02-14,"M433",1,1,0,0.403227660304148,0,0,0,0,0,0,0,58.9,"M","NBS",6,10,0.5
2012-02-14,"M450",3,3,0.333333333333333,0.566478643015717,0.333333333333333,0,153.370272853223,153.370272853223,364.05,0.421289034070108,0.421289034070108,58.9,"F","NBS",6,10,0.5
2012-02-14,"M451",1,1,0,4.89456903148475,0,0,0,0,0,0,0,58.9,"M","NBS",6,10,0.5
2012-02-14,"M452",1,1,0,0.0739828255953379,0,0,0,0,0,0,0,58.9,"M","NBS",6,10,0.5
2012-02-14,"M455",3,2,0,0.323531398716269,0.666666666666667,0.666666666666667,10,30,255.883333333333,0.0390803100371263,0.117240930111379,58.9,"M","NBS",6,10,0.5
2012-02-14,"M456",4,3,0.5,0.200163528796258,0.5,0,30.3948753912467,50.3948753912467,343.1,0.0885889693711649,0.146881012507277,58.9,"M","NBS",6,10,0.5
2012-02-14,"M457",1,1,1,0,1,0,0,0,0,0,0,58.9,"F","NBS",6,10,0.5
2012-02-14,"M458",1,1,1,0,1,0,0,0,0,0,0,58.9,"F","NBS",6,10,0.5
2012-02-14,"M460",1,1,1,0,1,0,0,0,0,0,0,58.9,"M","NBS",6,10,0.5
2012-02-14,"M463",3,2,0.666666666666667,0.63341605001173,0.666666666666667,0,21.4709105535839,41.4709105535839,127.433333333333,0.168487396444551,0.325432204187161,58.9,"M","NBS",6,10,0.5
2012-02-14,"M468",3,1,0,3.02196369055497,0,0,0,40,230.25,0,0.173724212812161,58.9,"M","NBS",6,10,0.5
2012-02-14,"M472",2,2,1,0,1,0,26.6833281282527,26.6833281282527,302.533333333333,0.0881996302167893,0.0881996302167893,58.9,"F","NBS",6,10,0.5
2012-02-14,"M473",1,1,0,0.498210223466866,0,0,0,0,0,0,0,58.9,"F","NBS",6,10,0.5
2012-02-14,"M476",2,2,0.5,0.130054986273807,0.5,0,29.8328677803526,29.8328677803526,35.7166666666667,0.835264613542303,0.835264613542303,58.9,"M","NBS",6,10,0.5
2012-02-14,"M479",1,1,0,0.273923723201965,0,0,0,0,0,0,0,58.9,"F","NBS",6,10,0.5
2012-02-14,"M481",1,1,0,0.215589877706299,1,1,0,0,0,0,0,58.9,"M","NBS",6,10,0.5
2012-02-14,"M482",1,1,1,0.00901092334260472,1,0,0,0,0,0,0,58.9,"F","NBS",6,10,0.5
2012-02-14,"M484",1,1,1,0,1,0,0,0,0,0,0,58.9,"F","NBS",6,10,0.5
2012-02-14,"M485",1,1,1,0,1,0,0,0,0,0,0,58.9,"F","NBS",6,10,0.5
2012-02-14,"M486",1,1,0,0.422250190234233,0,0,0,0,0,0,0,58.9,"M","NBS",6,10,0.5
2012-02-14,"M487",1,1,0,0.0550269155696775,0,0,0,0,0,0,0,58.9,"M","NBS",6,10,0.5
2012-02-14,"M488",1,1,0,6.00146524875085,0,0,0,0,0,0,0,58.9,"M","NBS",6,10,0.5
2012-02-14,"M489",1,1,1,0,1,0,0,0,0,0,0,58.9,"M","NBS",6,10,0.5
2012-02-14,"M490",1,1,0,0.176915859474645,0,0,0,0,0,0,0,58.9,"F","NBS",6,10,0.5
2012-02-14,"M494",1,1,1,2.99122827354906,1,0,0,0,0,0,0,58.9,"F","NBS",6,10,0.5
2012-02-14,"M495",1,1,0,0.679065727534374,0,0,0,0,0,0,0,58.9,"F","NBS",6,10,0.5
2012-02-14,"M496",2,2,0,0.99502648252791,0,0,9.8488578017961,9.8488578017961,28.6166666666667,0.344165094995787,0.344165094995787,58.9,"M","NBS",6,10,0.5
2012-02-14,"M497",1,1,0,0.188426031831768,0,0,0,0,0,0,0,58.9,"M","NBS",6,10,0.5
2012-02-14,"M498",2,2,0,3.02196369055497,0,0,1,1,301.7,0.00331455087835598,0.00331455087835598,58.9,"M","NBS",6,10,0.5
2012-02-14,"M501",1,1,0,0.134999251024779,0,0,0,0,0,0,0,58.9,"M","NBS",6,10,0.5
2012-02-14,"M502",1,1,1,1.98802074413341,1,0,0,0,0,0,0,58.9,"M","NBS",6,10,0.5
2012-02-14,"M503",1,1,0,1.81571577164098,0,0,0,0,0,0,0,58.9,"F","NBS",6,10,0.5
2012-02-14,"M504",1,1,0,0,1,1,0,0,0,0,0,58.9,"M","NBS",6,10,0.5
2012-02-14,"M505",1,1,0,3.08868038022244,0,0,0,0,0,0,0,58.9,"F","NBS",6,10,0.5
2012-02-14,"M506",1,1,0,4.13122598589356,0,0,0,0,0,0,0,58.9,"F","NBS",6,10,0.5
2012-02-15,"M333",1,1,0,3.02196369055497,0,0,0,0,0,0,0,47.1,"M","NBS",6,10,0.5
2012-02-15,"M347",2,1,1,0.0109635347398304,1,0,0,20,186.616666666667,0,0.107171563811735,47.1,"M","NBS",6,10,0.5
2012-02-15,"M352",1,1,0,1.25099298017197,0,0,0,0,0,0,0,47.1,"M","NBS",6,10,0.5
2012-02-15,"M378",2,1,1,0.605800173157119,1,0,0,20,434.083333333333,0,0.0460741025148781,47.1,"M","NBS",6,10,0.5
2012-02-15,"M380",1,1,0,0.859522378644857,0,0,0,0,0,0,0,47.1,"F","NBS",6,10,0.5
2012-02-15,"M390",1,1,1,0.0109635347398304,1,0,0,0,0,0,0,47.1,"M","NBS",6,10,0.5
2012-02-15,"M393",2,2,0.5,0.435242956692344,0.5,0,32.7566787083184,32.7566787083184,112.966666666667,0.289967648642535,0.289967648642535,47.1,"F","NBS",6,10,0.5
2012-02-15,"M407",1,1,0,0.422250190234233,0,0,0,0,0,0,0,47.1,"M","NBS",6,10,0.5
2012-02-15,"M422",2,1,1,0.605800173157119,1,0,0,20,364.05,0,0.0549375085839857,47.1,"F","NBS",6,10,0.5
2012-02-15,"M424",2,1,0,0.215589877706299,1,1,0,20,82.4666666666667,0,0.242522231204527,47.1,"M","NBS",6,10,0.5
2012-02-15,"M427",7,1,0,3.02196369055497,0,0,0,100,726.283333333333,0,0.137687312114189,47.1,"M","NBS",6,10,0.5
2012-02-15,"M428",3,1,1,0.605800173157119,1,0,0,40,635.633333333333,0,0.0629293617913892,47.1,"F","NBS",6,10,0.5
2012-02-15,"M433",1,1,1,0.0109635347398304,1,0,0,0,0,0,0,47.1,"M","NBS",6,10,0.5
2012-02-15,"M452",1,1,1,0,1,0,0,0,0,0,0,47.1,"M","NBS",6,10,0.5
2012-02-15,"M455",1,1,0,0.215589877706299,1,1,0,0,0,0,0,47.1,"M","NBS",6,10,0.5
2012-02-15,"M456",4,2,1,0.0082226510548728,1,0,60.2992537267253,80.2992537267253,734.083333333333,0.082142245966705,0.109387109174788,47.1,"M","NBS",6,10,0.5
2012-02-15,"M468",3,1,0,3.02196369055497,0,0,0,40,534.15,0,0.0748853318356267,47.1,"M","NBS",6,10,0.5
2012-02-15,"M472",1,1,1,0,1,0,0,0,0,0,0,47.1,"F","NBS",6,10,0.5
2012-02-15,"M481",1,1,0,0.215589877706299,1,1,0,0,0,0,0,47.1,"M","NBS",6,10,0.5
2012-02-15,"M497",1,1,0,0.215589877706299,1,1,0,0,0,0,0,47.1,"M","NBS",6,10,0.5
2012-02-15,"M498",3,1,0,3.02196369055497,0,0,0,40,94.85,0,0.421718502899315,47.1,"M","NBS",6,10,0.5
2012-02-15,"M499",2,1,0,0.215589877706299,1,1,0,20,222.7,0,0.0898069151324652,47.1,"M","NBS",6,10,0.5
2012-02-16,"M347",2,1,1,0,1,0,0,20,252.283333333333,0,0.0792759463566096,35.6,"M","NBS",6,10,0.5
2012-02-16,"M352",1,1,0,1.25099298017197,0,0,0,0,0,0,0,35.6,"M","NBS",6,10,0.5
2012-02-16,"M371",1,1,1,0,1,0,0,0,0,0,0,35.6,"M","NBS",6,10,0.5
2012-02-16,"M380",1,1,0,0.859522378644857,0,0,0,0,0,0,0,35.6,"F","NBS",6,10,0.5
2012-02-16,"M383",1,1,0,0.374299325308868,0,0,0,0,0,0,0,35.6,"F","NBS",6,10,0.5
2012-02-16,"M390",2,1,1,0,1,0,0,20,63.6833333333333,0,0.314053912588328,35.6,"M","NBS",6,10,0.5
2012-02-16,"M392",2,1,1,0,1,0,0,20,313,0,0.0638977635782748,35.6,"F","NBS",6,10,0.5
2012-02-16,"M393",1,1,1,0,1,0,0,0,0,0,0,35.6,"F","NBS",6,10,0.5
2012-02-16,"M417",3,1,1,0,1,0,0,40,86.6333333333333,0,0.461716044632551,35.6,"M","NBS",6,10,0.5
2012-02-16,"M422",2,1,0,1.61878975813188,0,0,0,20,152.75,0,0.130932896890344,35.6,"F","NBS",6,10,0.5
2012-02-16,"M424",1,1,0,0.215589877706299,1,1,0,0,0,0,0,35.6,"M","NBS",6,10,0.5
2012-02-16,"M427",3,2,0,5.60165297526018,0,0,10,30,290.766666666667,0.0343918376705262,0.103175513011579,35.6,"M","NBS",6,10,0.5
2012-02-16,"M428",2,1,0,1.61878975813188,0,0,0,20,27.0333333333333,0,0.739827373612824,35.6,"F","NBS",6,10,0.5
2012-02-16,"M431",3,1,0,4.89456903148475,0,0,0,40,79.3166666666667,0,0.504307627652868,35.6,"M","NBS",6,10,0.5
2012-02-16,"M452",1,1,1,0,1,0,0,0,0,0,0,35.6,"M","NBS",6,10,0.5
2012-02-16,"M455",1,1,0,0.0988427815360916,0,0,0,0,0,0,0,35.6,"M","NBS",6,10,0.5
2012-02-16,"M456",4,2,1,0,1,0,24.0831891575846,64.0831891575846,479.3,0.050246587017702,0.133701625615657,35.6,"M","NBS",6,10,0.5
2012-02-16,"M457",1,1,1,0,1,0,0,0,0,0,0,35.6,"F","NBS",6,10,0.5
2012-02-16,"M460",4,1,1,0,1,0,0,60,206.883333333333,0,0.290018528961573,35.6,"M","NBS",6,10,0.5
2012-02-16,"M468",2,2,0.5,3.44574880880639,0.5,0,37.3363094051889,37.3363094051889,36.05,1.03568125950593,1.03568125950593,35.6,"M","NBS",6,10,0.5
2012-02-16,"M469",1,1,1,0,1,0,0,0,0,0,0,35.6,"F","NBS",6,10,0.5
2012-02-16,"M472",1,1,1,0,1,0,0,0,0,0,0,35.6,"F","NBS",6,10,0.5
2012-02-16,"M476",2,2,0.5,0.625496490085985,0.5,0,53.8237865631916,53.8237865631916,339.783333333333,0.158406199724898,0.158406199724898,35.6,"M","NBS",6,10,0.5
2012-02-16,"M480",1,1,1,0,1,0,0,0,0,0,0,35.6,"M","NBS",6,10,0.5
2012-02-16,"M490",1,1,0,0.731704071023868,0,0,0,0,0,0,0,35.6,"F","NBS",6,10,0.5
2012-02-16,"M498",2,1,0,3.02196369055497,0,0,0,20,130.283333333333,0,0.153511577331457,35.6,"M","NBS",6,10,0.5
2012-02-17,"M341",1,1,1,0.352889068941415,1,0,0,0,0,0,0,24.9,"M","NBS",6,10,0.5
2012-02-17,"M347",1,1,1,0,1,0,0,0,0,0,0,24.9,"M","NBS",6,10,0.5
2012-02-17,"M352",3,1,0,0.935399681999597,0,0,0,40,176.4,0,0.226757369614513,24.9,"M","NBS",6,10,0.5
2012-02-17,"M354",1,1,1,0,1,0,0,0,0,0,0,24.9,"M","NBS",6,10,0.5
2012-02-17,"M380",1,1,0,1.61878975813188,0,0,0,0,0,0,0,24.9,"F","NBS",6,10,0.5
2012-02-17,"M383",1,1,0,0.374299325308868,0,0,0,0,0,0,0,24.9,"F","NBS",6,10,0.5
2012-02-17,"M390",1,1,0,8.34163375412931,0,0,0,0,0,0,0,24.9,"M","NBS",6,10,0.5
2012-02-17,"M392",2,1,1,0.352889068941415,1,0,0,20,296.866666666667,0,0.067370312149113,24.9,"F","NBS",6,10,0.5
2012-02-17,"M407",3,1,0,2.09394506305141,0,0,0,40,175.283333333333,0,0.228201958733479,24.9,"M","NBS",6,10,0.5
2012-02-17,"M417",4,2,1,0.264666801706061,1,0,17.6918060129541,57.6918060129541,425.566666666667,0.0415723490552694,0.135564673015479,24.9,"M","NBS",6,10,0.5
2012-02-17,"M422",2,1,1,0.605800173157119,1,0,0,20,24.4333333333333,0,0.818553888130969,24.9,"F","NBS",6,10,0.5
2012-02-17,"M424",3,1,0,0,1,1,0,40,120.583333333333,0,0.331720801658604,24.9,"M","NBS",6,10,0.5
2012-02-17,"M425",1,1,0,0.0988427815360916,0,0,0,0,0,0,0,24.9,"M","NBS",6,10,0.5
2012-02-17,"M427",1,1,0,6.89149761761278,0,0,0,0,0,0,0,24.9,"M","NBS",6,10,0.5
2012-02-17,"M428",3,2,0.666666666666667,0.943463368148706,0.666666666666667,0,8.06225774829855,28.0622577482985,336.933333333333,0.0239283470962561,0.0832872707211077,24.9,"F","NBS",6,10,0.5
2012-02-17,"M431",1,1,0,4.89456903148475,0,0,0,0,0,0,0,24.9,"M","NBS",6,10,0.5
2012-02-17,"M450",2,2,1,0.176444534470707,1,0,17.6918060129541,17.6918060129541,590.15,0.0299784902363029,0.0299784902363029,24.9,"F","NBS",6,10,0.5
2012-02-17,"M456",3,1,0,8.34163375412931,0,0,0,40,212.233333333333,0,0.188471807758756,24.9,"M","NBS",6,10,0.5
2012-02-17,"M457",4,1,1,0.352889068941415,1,0,0,40,234.866666666667,0,0.170309395401646,24.9,"F","NBS",6,10,0.5
2012-02-17,"M460",1,1,1,0,1,0,0,0,0,0,0,24.9,"M","NBS",6,10,0.5
2012-02-17,"M463",2,2,0.5,1.1122949656445,0.5,0,8.06225774829855,8.06225774829855,491.666666666667,0.0163978123694208,0.0163978123694208,24.9,"M","NBS",6,10,0.5
2012-02-17,"M468",3,2,0.333333333333333,4.59433174507519,0.333333333333333,0,74.6726188103779,74.6726188103779,161.95,0.461084401422525,0.461084401422525,24.9,"M","NBS",6,10,0.5
2012-02-17,"M469",2,1,1,0,1,0,0,20,45.05,0,0.443951165371809,24.9,"F","NBS",6,10,0.5
2012-02-17,"M476",1,1,0,0.935399681999597,0,0,0,0,0,0,0,24.9,"M","NBS",6,10,0.5
2012-02-17,"M480",1,1,1,0,1,0,0,0,0,0,0,24.9,"M","NBS",6,10,0.5
2012-02-17,"M481",1,1,0,0,1,1,0,0,0,0,0,24.9,"M","NBS",6,10,0.5
2012-02-17,"M497",1,1,0,0.0988427815360916,0,0,0,0,0,0,0,24.9,"M","NBS",6,10,0.5
2012-02-18,"M341",1,1,1,0.352889068941415,1,0,0,0,0,0,0,15.8,"M","NBS",6,10,0.5
2012-02-18,"M347",1,1,1,0.352889068941415,1,0,0,0,0,0,0,15.8,"M","NBS",6,10,0.5
2012-02-18,"M352",2,1,0,0.935399681999597,0,0,0,20,385.633333333333,0,0.0518627366237358,15.8,"M","NBS",6,10,0.5
2012-02-18,"M354",1,1,1,0,1,0,0,0,0,0,0,15.8,"M","NBS",6,10,0.5
2012-02-18,"M356",2,1,0,2.09394506305141,0,0,0,20,310.4,0,0.0644329896907217,15.8,"M","NBS",6,10,0.5
2012-02-18,"M378",1,1,1,0.605800173157119,1,0,0,0,0,0,0,15.8,"M","NBS",6,10,0.5
2012-02-18,"M390",1,1,0,8.34163375412931,0,0,0,0,0,0,0,15.8,"M","NBS",6,10,0.5
2012-02-18,"M392",1,1,1,0.352889068941415,1,0,0,0,0,0,0,15.8,"F","NBS",6,10,0.5
2012-02-18,"M393",3,1,0,8.34163375412931,0,0,0,40,446.966666666667,0,0.0894921321500485,15.8,"F","NBS",6,10,0.5
2012-02-18,"M407",5,3,0.6,1.15047590827169,0.6,0,115.946576363662,115.946576363662,200.15,0.5792984080123,0.5792984080123,15.8,"M","NBS",6,10,0.5
2012-02-18,"M417",1,1,1,0.352889068941415,1,0,0,0,0,0,0,15.8,"M","NBS",6,10,0.5
2012-02-18,"M422",4,1,1,0.605800173157119,1,0,0,60,193.316666666667,0,0.31037158375722,15.8,"F","NBS",6,10,0.5
2012-02-18,"M424",3,1,0,0,1,1,0,40,443.833333333333,0,0.090123920390537,15.8,"M","NBS",6,10,0.5
2012-02-18,"M428",1,1,1,0.605800173157119,1,0,0,0,0,0,0,15.8,"F","NBS",6,10,0.5
2012-02-18,"M430",1,1,0,0.706636398062992,0,0,0,0,0,0,0,15.8,"M","NBS",6,10,0.5
2012-02-18,"M450",1,1,1,0.352889068941415,1,0,0,0,0,0,0,15.8,"F","NBS",6,10,0.5
2012-02-18,"M452",1,1,1,0.352889068941415,1,0,0,0,0,0,0,15.8,"M","NBS",6,10,0.5
2012-02-18,"M455",2,1,0,0.706636398062992,0,0,0,20,543.783333333333,0,0.0367793545223281,15.8,"M","NBS",6,10,0.5
2012-02-18,"M456",4,1,0,8.34163375412931,0,0,0,60,456,0,0.131578947368421,15.8,"M","NBS",6,10,0.5
2012-02-18,"M457",2,1,1,0.352889068941415,1,0,0,20,130.8,0,0.152905198776758,15.8,"F","NBS",6,10,0.5
2012-02-18,"M476",1,1,0,0.935399681999597,0,0,0,0,0,0,0,15.8,"M","NBS",6,10,0.5
2012-02-18,"M481",2,1,0,0,1,1,0,20,634.966666666667,0,0.0314977164155599,15.8,"M","NBS",6,10,0.5
2012-02-18,"M490",2,1,0,2.09394506305141,0,0,0,20,138.4,0,0.144508670520231,15.8,"F","NBS",6,10,0.5
2012-02-18,"M497",2,1,0,0.404998685318434,0,0,0,20,437.2,0,0.0457456541628545,15.8,"M","NBS",6,10,0.5
2012-02-18,"M504",3,1,0,0,1,1,0,40,415.583333333333,0,0.0962502506516944,15.8,"M","NBS",6,10,0.5
2012-02-19,"M352",2,1,0,0.935399681999597,0,0,0,20,402.35,0,0.0497079657015037,8.7,"M","NBS",6,10,0.5
2012-02-19,"M390",2,1,0,8.34163375412931,0,0,0,20,194.2,0,0.102986611740474,8.7,"M","NBS",6,10,0.5
2012-02-19,"M392",1,1,1,0.352889068941415,1,0,0,0,0,0,0,8.7,"F","NBS",6,10,0.5
2012-02-19,"M393",4,1,0,8.34163375412931,0,0,0,60,613.833333333333,0,0.0977464023893565,8.7,"F","NBS",6,10,0.5
2012-02-19,"M417",1,1,1,0.352889068941415,1,0,0,0,0,0,0,8.7,"M","NBS",6,10,0.5
2012-02-19,"M422",1,1,1,0.605800173157119,1,0,0,0,0,0,0,8.7,"F","NBS",6,10,0.5
2012-02-19,"M424",1,1,0,0,1,1,0,0,0,0,0,8.7,"M","NBS",6,10,0.5
2012-02-19,"M428",1,1,1,0.605800173157119,1,0,0,0,0,0,0,8.7,"F","NBS",6,10,0.5
2012-02-19,"M430",1,1,0,0.706636398062992,0,0,0,0,0,0,0,8.7,"M","NBS",6,10,0.5
2012-02-19,"M433",1,1,0,8.34163375412931,0,0,0,0,0,0,0,8.7,"M","NBS",6,10,0.5
2012-02-19,"M452",1,1,1,0.352889068941415,1,0,0,0,0,0,0,8.7,"M","NBS",6,10,0.5
2012-02-19,"M455",1,1,0,0.706636398062992,0,0,0,0,0,0,0,8.7,"M","NBS",6,10,0.5
2012-02-19,"M456",3,1,0,8.34163375412931,0,0,0,40,438.333333333333,0,0.091254752851711,8.7,"M","NBS",6,10,0.5
2012-02-19,"M457",1,1,1,0.352889068941415,1,0,0,0,0,0,0,8.7,"F","NBS",6,10,0.5
2012-02-19,"M463",1,1,1,0.605800173157119,1,0,0,0,0,0,0,8.7,"M","NBS",6,10,0.5
2012-02-19,"M497",1,1,0,0.404998685318434,0,0,0,0,0,0,0,8.7,"M","NBS",6,10,0.5
2012-02-19,"M504",1,1,0,0,1,1,0,0,0,0,0,8.7,"M","NBS",6,10,0.5
2012-02-20,"M352",2,1,0,0.935399681999597,0,0,0,20,411.766666666667,0,0.048571197280013,3.6,"M","NBS",6,10,0.5
2012-02-20,"M392",3,1,1,0.352889068941415,1,0,0,40,338.633333333333,0,0.11812186238803,3.6,"F","NBS",6,10,0.5
2012-02-20,"M422",1,1,1,0.605800173157119,1,0,0,0,0,0,0,3.6,"F","NBS",6,10,0.5
2012-02-20,"M424",2,1,0,0,1,1,0,20,156.133333333333,0,0.128095644748079,3.6,"M","NBS",6,10,0.5
2012-02-20,"M428",1,1,1,0.605800173157119,1,0,0,0,0,0,0,3.6,"F","NBS",6,10,0.5
2012-02-20,"M456",2,1,0,8.34163375412931,0,0,0,20,486.1,0,0.0411437975725159,3.6,"M","NBS",6,10,0.5
2012-02-20,"M460",1,1,1,0.352889068941415,1,0,0,0,0,0,0,3.6,"M","NBS",6,10,0.5
2012-02-20,"M504",1,1,0,0,1,1,0,0,0,0,0,3.6,"M","NBS",6,10,0.5
2012-02-21,"M341",2,1,0,4.13122598589356,0,0,0,20,243.566666666667,0,0.0821130422882168,0.8,"M","NBS",6,10,0.5
2012-02-21,"M347",1,1,1,0.0284294157388831,1,0,0,0,0,0,0,0.8,"M","NBS",6,10,0.5
2012-02-21,"M352",2,2,0,0.622032236237351,0,0,14.2126704035519,14.2126704035519,425.833333333333,0.0333761340200827,0.0333761340200827,0.8,"M","NBS",6,10,0.5
2012-02-21,"M380",1,1,0,4.13122598589356,0,0,0,0,0,0,0,0.8,"F","NBS",6,10,0.5
2012-02-21,"M390",2,1,1,0.0284294157388831,1,0,0,20,125.85,0,0.158919348430671,0.8,"M","NBS",6,10,0.5
2012-02-21,"M407",2,1,0,2.09394506305141,0,0,0,20,324.983333333333,0,0.0615416175188471,0.8,"M","NBS",6,10,0.5
2012-02-21,"M420",1,1,1,0,1,0,0,0,0,0,0,0.8,"M","NBS",6,10,0.5
2012-02-21,"M422",1,1,1,0.352889068941415,1,0,0,0,0,0,0,0.8,"F","NBS",6,10,0.5
2012-02-21,"M424",1,1,0,0,1,1,0,0,0,0,0,0.8,"M","NBS",6,10,0.5
2012-02-21,"M425",1,1,0,0,1,1,0,0,0,0,0,0.8,"M","NBS",6,10,0.5
2012-02-21,"M430",1,1,0,0.706636398062992,0,0,0,0,0,0,0,0.8,"M","NBS",6,10,0.5
